Manufacturer,Model,Type,Min.Price,Price,Max.Price,MPG.city,MPG.highway,AirBags,DriveTrain,Cylinders,EngineSize,Horsepower,RPM,Rev.per.mile,Man.trans.avail,Fuel.tank.capacity,Passengers,Length,Wheelbase,Width,Turn.circle,Rear.seat.room,Luggage.room,Weight,Origin,Make
Dodge,Caravan,Van,-0.28563703711519983,-0.06374754612890547,0.2847239229512606,-0.9450686071854589,-1.510774673776158,Driver only,4WD,6,0.3222686869282442,-0.04864483821941472,-0.46110383594329346,-0.821551328977563,No,1.0303231844259277,1.8487749322186302,-0.5371892456216639,1.1698406434149704,0.700485785371781,0.9431813007087159,-0.4540588680606855,0.007868529350550957,1.0238509130366749,USA,Dodge Caravan
Dodge,Dynasty,Midsize,-0.26215648573535943,-0.4153249217489278,-0.4819822575869968,-0.22988155309916553,-0.17970487129287638,Driver only,Front,4,-0.16007424909922763,-0.8676781936141436,-0.7954500436790682,0.2253165526007769,No,-0.21482169980726423,0.8874119674649427,0.6332780261765237,0.14833483141313902,-0.11674763089529748,0.9431813007087159,0.8951446256053509,0.7239047002506905,-0.060433989280816905,USA,Dodge Dynasty
Dodge,Stealth,Sporty,0.17223371479168553,0.6394072051111392,1.1185168942866157,-0.22988155309916553,-0.9403161869976088,Driver only,4WD,6,0.3222686869282442,3.032480641598851,1.2106272027355802,-0.5043186375901872,Yes,0.9680659402142684,-1.0353139620424325,-0.19293416568102048,-1.0191003823032396,-0.11674763089529748,0.3234737312899928,-2.646514545267995,-1.0661857269996584,1.1973364974074736,USA,Dodge Stealth
Eagle,Summit,Small,-1.072235508339849,-0.7669022973689502,-0.47239843033026846,1.2004925550734211,0.7710592733380391,Driver only,Front,4,-1.1247601211541713,-1.0236845470226634,1.2106272027355802,0.30991193697074376,Yes,-1.086423118770499,-0.07395099728874494,-0.6060402616097926,-0.8731709805886922,-0.933981047162376,-0.9159414075474535,-0.4540588680606855,-1.0661857269996584,-1.4222958265915866,USA,Eagle Summit
Eagle,Vision,Large,-0.28563703711519983,-0.03272601298596225,-0.0219585492640423,-0.4086783166207389,-0.17970487129287638,Driver & Passenger,Front,6,0.804611622955716,-0.08764642657154466,0.8762809949998055,-0.8004024828850713,No,0.4077507423093317,0.8874119674649427,1.3217881860578107,1.3157700451295176,1.2453080628831665,0.3234737312899928,0.7264941888970964,0.3658866148006208,0.6508569066394577,USA,Eagle Vision
Ford,Festiva,Small,-1.1896382652390503,-1.2632468276560405,-1.296607574408895,1.5580860821165678,0.7710592733380391,Driver only,Front,4,-1.31769729556516,-1.5892075781285475,-0.46110383594329346,1.6740125099364593,Yes,-2.082539026157052,-1.0353139620424325,-2.8781237892180394,-2.040606194305071,-1.7512144634294544,-1.8455027616755382,-0.6227093047689402,-0.7081676415495887,-2.2029809562601805,USA,Ford Festiva
Ford,Escort,Small,-1.0135341298902483,-0.9840530293695522,-0.9132544841397664,0.12771197394398115,0.20060078655948985,Driver only,Front,4,-0.8353543595376881,-0.3411567508603893,2.0464927220750173,0.10899789909207246,Yes,-1.086423118770499,-0.07395099728874494,-0.8125933095741786,-0.8731709805886922,-0.6615699084066831,-0.9159414075474535,0.05189244206407814,-0.7081676415495887,-1.0146047033202097,USA,Ford Escort
Ford,Tempo,Compact,-0.7787286160918455,-0.8599668967977795,-0.8845030023695818,-0.0510847895775922,-0.3698577002190595,Driver only,Front,4,-0.3530114235102165,-0.9456813703184035,-1.7984886668863924,0.9443773197454952,Yes,-0.2459503219130939,-0.07395099728874494,-0.39948721364540657,-0.5813121771595976,-0.3891587696509903,0.013619946580631228,-0.11675799464417642,-0.35014955609951887,0.04365736134166231,USA,Acura Integra
Ford,Mustang,Sporty,-0.7317675133321648,-0.3843033886059846,-0.04112620377749867,-0.0510847895775922,0.010447957633306727,Driver only,Rear,4,-0.3530114235102165,-0.7701742227338187,-1.129796251414843,-0.15536267706407397,Yes,-0.4015934324422429,-1.0353139620424325,-0.19293416568102048,-0.4353827754450503,-0.3891587696509903,0.3234737312899928,-1.2973110516019584,-0.7081676415495887,0.04365736134166231,USA,Ford Mustang
Ford,Probe,Sporty,-0.49696199953376213,-0.5807730985112912,-0.5969881846677353,-0.22988155309916553,0.20060078655948985,Driver only,Front,4,-0.6424171851266994,-0.575166280973169,0.3747616833961434,-0.03904402355536954,Yes,-0.3704648103364132,-1.0353139620424325,-0.26178518166914916,-0.14352397201595565,0.15566350786039534,-0.29623383812873033,-1.6346119250184674,1.4399408711508301,-0.7023306514527721,USA,Ford Probe
Ford,Aerostar,Van,-0.2973773128051199,0.02931705329992382,0.37097836826181474,-1.3026621342286056,-1.7009275027023412,Driver only,4WD,6,0.3222686869282442,0.0098575443087802,-0.7954500436790682,-0.5889140219601541,Yes,1.3416094054842258,1.8487749322186302,-0.4683382296335352,2.191346455416802,0.700485785371781,1.8727426548368005,0.7264941888970964,0.007868529350550957,1.0758965883479146,USA,Ford Aerostar
Ford,Taurus,Midsize,-0.16823428021599846,0.06033858644286704,0.32305923197817366,-0.22988155309916553,0.20060078655948985,Driver only,Front,6,0.3222686869282442,-0.08764642657154466,-0.7954500436790682,-1.0013165207637427,No,-0.05917858927811523,-0.07395099728874494,0.6332780261765237,0.29426423312768635,0.4280746466160882,0.3234737312899928,-0.11675799464417642,1.4399408711508301,0.3646056924276399,USA,Ford Taurus
Ford,Crown_Victoria,Large,0.3600781258304079,0.13272216377640098,0.025960587019598785,-0.7662718436638856,-0.5600105291452426,Driver only,Rear,8,1.8657660822161537,0.887393282231704,-1.7984886668863924,0.0244025147221056,No,1.0303231844259277,0.8874119674649427,2.0102983459390975,1.461699446844065,2.334952617905938,1.2530350854180774,0.7264941888970964,2.5139951275010395,1.4488905947451316,USA,Ford Crown_Victoria
Geo,Metro,Small,-1.2131188166188906,-1.1598417171795632,-1.0953472020176025,4.240037534940168,4.003657365083152,Driver only,Front,3,-1.6071030571816431,-1.7452139315370674,0.7091078911319182,2.9535176985322082,Yes,-1.8957672935220735,-1.0353139620424325,-2.1896136293367525,-1.602817989161429,-1.7512144634294544,-1.5356489769661765,-0.11675799464417642,-1.4242038124497283,-2.463209332816379,non-USA,Geo Metro
Geo,Storm,Sporty,-0.649585583502724,-0.7358807642260069,-0.7599132480321149,1.3792893185949946,1.3415177601165884,Driver only,Front,4,-1.028291533948677,-1.0626861353747934,0.20758857952825605,1.8855009708613766,Yes,-1.335452095617137,-1.0353139620424325,-1.2945504214910795,-1.0191003823032396,-0.11674763089529748,-0.6060876228380919,-1.1286606148937037,-1.0661857269996584,-1.110021774724149,non-USA,Geo Storm
Honda,Prelude,Sporty,-0.0038704205571165147,0.018976542252276324,0.12179885958688096,0.30650873746555446,0.39075361548567294,Driver & Passenger,Front,4,-0.3530114235102165,0.3023694569497548,0.8762809949998055,1.0501215502079537,Yes,-0.05917858927811523,-1.0353139620424325,-0.5371892456216639,-0.5813121771595976,0.15566350786039534,0.013619946580631228,-1.465961488310213,-2.140239983349868,-0.4334279956780341,non-USA,Honda Prelude
Honda,Civic,Small,-1.0135341298902483,-0.7772428084165979,-0.5394852211273659,3.5248504808538748,3.2430460493784197,Driver only,Front,4,-1.1247601211541713,-0.08764642657154466,1.0434540988676928,0.6165702053118736,Yes,-1.4910952061462859,-1.0353139620424325,-0.6748912775979213,-0.07055927115868198,-0.6615699084066831,-0.9159414075474535,0.05189244206407814,-0.7081676415495887,0.04365736134166231,non-USA,Honda Civic
Honda,Accord,Compact,-0.3795592426345608,-0.2188552118436212,-0.0219585492640423,0.30650873746555446,0.39075361548567294,Driver & Passenger,Front,4,-0.44948001071571053,-0.08764642657154466,0.5419347872640308,0.0244025147221056,Yes,0.09646452125103376,-1.0353139620424325,0.15132091425962296,0.44019363484223367,-0.6615699084066831,0.6333275159993543,0.05189244206407814,0.007868529350550957,-0.12982822302913638,non-USA,Honda Accord
Hyundai,Excel,Small,-1.2013785409289703,-1.201203761370154,-1.1720178200714284,1.2004925550734211,0.7710592733380391,Driver only,Front,4,-1.1247601211541713,-1.238193282959378,0.3747616833961434,0.7434632818668239,Yes,-1.4910952061462859,-0.07395099728874494,-1.0191463575385649,-1.4568885874468815,-1.7512144634294544,-1.2257951922568149,-0.6227093047689402,-1.0661857269996584,-1.3355530344061872,non-USA,Hyundai Excel
Hyundai,Elantra,Small,-0.9430924757507274,-0.9943935404171999,-0.9995089294503203,-0.22988155309916553,0.010447957633306727,Driver only,Front,4,-0.8353543595376881,-0.3996591333885842,1.2106272027355802,0.8174842431905449,Yes,-0.9307800082413498,-0.07395099728874494,-0.74374229358605,-0.8731709805886922,-0.933981047162376,-0.9159414075474535,0.05189244206407814,-0.7081676415495887,-0.8584676773864909,non-USA,Hyundai Elantra
Hyundai,Scoupe,Midsize,-0.9313522000608073,-0.9943935404171999,-0.9995089294503203,0.6641022645087011,0.9612121022642223,Driver only,Front,4,-1.1247601211541713,-1.0236845470226634,0.4583482353300871,0.38393289829446475,Yes,-1.4910952061462859,-1.0353139620424325,-1.156848389514822,-1.4568885874468815,-1.4788033246737615,-1.5356489769661765,-1.465961488310213,-1.7822218978997981,-1.4396443850286664,non-USA,Acura Integra
Hyundai,Sonata,Midsize,-0.5439231022934428,-0.5911136095589389,-0.5874043574110069,-0.4086783166207389,-0.3698577002190595,Driver only,Front,4,-0.6424171851266994,-0.32165595668432434,1.2106272027355802,-0.0496184466016154,Yes,0.15872176546269315,-0.07395099728874494,0.08246989827149427,0.0024054296985916903,-0.11674763089529748,0.6333275159993543,1.0637950623136054,0.007868529350550957,-0.39873087880387437,USA,Hyundai Sonata
Infiniti,Q45,Midsize,3.330367875380202,2.9246601466412843,-0.21842700802697082,-0.9450686071854589,-1.3206218448499751,Driver only,Rear,8,1.7692974950106597,2.603463169725422,1.2106272027355802,-0.8532745981163006,No,1.8085387370716728,-0.07395099728874494,1.1840861540815533,1.3157700451295176,0.700485785371781,0.9431813007087159,0.3891933154805873,0.3658866148006208,1.535633386930531,non-USA,Infiniti Q45
Lexus,ES300,Midsize,1.2288585268844978,0.8668984481593889,0.6680770132203893,-0.7662718436638856,-0.9403161869976088,Driver only,Front,6,0.3222686869282442,0.7898893113513791,-0.1267576282075187,-0.07076729269410711,Yes,0.5633938528384808,-0.07395099728874494,0.357873962224009,-0.14352397201595565,0.15566350786039534,0.3234737312899928,-0.11675799464417642,0.007868529350550957,0.6855540235136175,non-USA,Lexus ES300
Chevrolet,SC300,Midsize,2.074158376558748,1.6114152435900246,1.3581125757048211,-0.7662718436638856,-1.130469015923792,Driver & Passenger,Rear,6,0.3222686869282442,1.569921078393978,1.2106272027355802,0.3204863600169896,Yes,-0.05917858927811523,-1.0353139620424325,0.5644270101883951,0.29426423312768635,0.4280746466160882,0.013619946580631228,-0.9600101781854492,-1.7822218978997981,0.6942283027321574,non-USA,Lexus SC300
Lincoln,Continental,Midsize,1.9097945168998653,1.5183506441611947,1.329361093934636,-0.9450686071854589,-0.5600105291452426,Driver & Passenger,Front,6,1.094017384572199,0.3023694569497548,-1.4641424591506178,-1.1070607512262012,No,0.5322652307326505,0.8874119674649427,1.5283412340221967,0.7320524382713284,0.9728969241274738,0.9431813007087159,0.7264941888970964,1.7979589566009,1.006502354599595,USA,Lincoln Continental
Lincoln,Town_Car,Large,2.038937549488987,1.704479843018854,1.5689567753528415,-0.7662718436638856,-0.5600105291452426,Driver & Passenger,Rear,8,1.8657660822161537,1.2774091657530033,-1.129796251414843,-1.0964863281799553,No,1.0303231844259277,-0.07395099728874494,2.4922554578559986,1.899487651987707,2.062541479150245,1.8727426548368005,1.23244549902186,2.8720132129511096,1.6310504583344703,USA,Lincoln Town_Car
Mazda,323,Small,-1.1309368867894496,-1.170182228227211,-1.1816016473281565,1.2004925550734211,1.5316705890427715,Driver only,Front,4,-1.028291533948677,-1.218692488783313,-0.46110383594329346,0.0244025147221056,Yes,-1.086423118770499,-1.0353139620424325,-1.2945504214910795,-1.0191003823032396,-0.933981047162376,-1.5356489769661765,-0.285408431352431,0.7239047002506905,-1.3702501512803469,non-USA,Mazda 323
Mazda,Protege,Small,-0.7200272376422447,-0.8289453636548364,-0.8749191751128534,1.0216957915518479,1.3415177601165884,Driver only,Front,4,-0.8353543595376881,-0.8091758110859487,0.3747616833961434,-0.2928301766652701,Yes,-0.6817510313947112,-0.07395099728874494,-0.74374229358605,-0.8731709805886922,-0.933981047162376,-0.9159414075474535,-0.4540588680606855,-0.35014955609951887,-1.1707417292539284,non-USA,Mazda Protege
Mazda,626,Compact,-0.3208578641849601,-0.3222603223200983,-0.2615542306822477,0.6641022645087011,0.9612121022642223,Driver only,Front,4,-0.16007424909922763,0.3803726336540147,0.5419347872640308,0.30991193697074376,Yes,-0.3704648103364132,-0.07395099728874494,0.08246989827149427,-0.14352397201595565,-0.11674763089529748,0.3234737312899928,0.5578437521888419,0.007868529350550957,-0.2512681320886955,non-USA,Mazda 626
Mazda,MPV,Van,-0.05083152331679689,-0.05340703508125761,0.025960587019598785,-0.7662718436638856,-0.9403161869976088,Driver only,4WD,6,0.3222686869282442,0.20486548606942992,-0.46110383594329346,-0.2505324844802867,No,0.9058086960026089,1.8487749322186302,0.4955759942002664,0.8779818399858756,0.700485785371781,0.013619946580631228,-0.11675799464417642,0.007868529350550957,1.0758965883479146,non-USA,Mazda MPV
Mazda,RX-7,Sporty,1.8158723113805046,1.3322214453035361,1.0610139307462463,-0.9450686071854589,-0.7501633580714258,Driver only,Front,rotary,-1.31769729556516,2.1549449036759274,2.0464927220750173,-0.07076729269410711,Yes,1.0303231844259277,-2.9580398915498076,-0.950295341550436,-1.165029784017787,-0.11674763089529748,0.013619946580631228,-0.11675799464417642,0.007868529350550957,0.04365736134166231,non-USA,Mazda RX-7
Mercedes-Benz,190E,Compact,1.4049626622332998,1.2701783790176497,1.2910257849077234,-0.22988155309916553,0.010447957633306727,Driver only,Rear,4,-0.3530114235102165,-0.2826543683321944,-0.2939307320754061,0.14072116823081005,Yes,-0.6817510313947112,-0.07395099728874494,-0.5371892456216639,0.14833483141313902,-0.6615699084066831,-1.5356489769661765,-0.6227093047689402,-0.7081676415495887,-0.3380109242740948,USA,Mercedes-Benz 190E
Mercedes-Benz,300E,Midsize,3.1425234643414797,4.372331693311964,5.61333187769215,-0.5874750801423122,-0.7501633580714258,Driver & Passenger,Rear,6,0.5152058613392331,1.4139147249854582,0.3747616833961434,-0.2928301766652701,No,0.5633938528384808,-0.07395099728874494,-0.1240831496928918,0.8779818399858756,-0.11674763089529748,-0.6060876228380919,-0.11675799464417642,0.3658866148006208,0.7115768611692372,non-USA,Mercedes-Benz 300E
Mercury,100,Sporty,-0.4382606210841615,-0.5704325874636436,-0.6161558391811917,0.12771197394398115,-0.5600105291452426,Driver only,Front,4,-1.028291533948677,-0.8676781936141436,0.7926944430658618,0.2464653986932686,Yes,-1.7401241829929244,-1.0353139620424325,-1.156848389514822,-1.3109591857323344,-1.2063921859180688,-0.9159414075474535,-2.983815418684504,-2.8562761542500077,-1.1533931708168486,USA,Mercury Capri
Mercury,Cougar,Midsize,-0.25041621004543935,-0.4877084990824618,-0.6257396664379199,-0.5874750801423122,-0.5600105291452426,Driver only,Rear,6,1.094017384572199,-0.08764642657154466,-2.467181082357942,-1.329123635197364,No,0.4077507423093317,-0.07395099728874494,1.1152351380934247,1.3157700451295176,0.9728969241274738,-0.29623383812873033,0.05189244206407814,0.3658866148006208,0.8590396078844161,USA,Mercury Cougar
Mitsubishi,Mirage,Small,-1.0957160597196893,-0.9633720072742566,-0.8174162115724842,1.2004925550734211,-0.17970487129287638,Driver only,Front,4,-1.1247601211541713,-1.0236845470226634,1.2106272027355802,0.30991193697074376,Yes,-1.086423118770499,-0.07395099728874494,-0.74374229358605,-0.8731709805886922,-0.6615699084066831,-0.9159414075474535,-0.6227093047689402,-1.0661857269996584,-1.4222958265915866,non-USA,Mitsubishi Mirage
Mitsubishi,Diamante,Midsize,0.6301044666985707,0.6704287382540824,-0.21842700802697082,-0.7662718436638856,-0.9403161869976088,Driver only,Front,6,0.3222686869282442,1.1214028123444837,1.2106272027355802,-0.31397902275776185,No,0.7190369633676298,-0.07395099728874494,0.4955759942002664,0.44019363484223367,0.15566350786039534,1.2530350854180774,-0.11675799464417642,0.007868529350550957,1.0672223091293747,non-USA,Mitsubishi Diamante
Nissan,Sentra,Small,-0.9783133028204879,-0.8082643415595409,-0.6257396664379199,1.2004925550734211,0.7710592733380391,Driver only,Front,4,-1.028291533948677,-0.6726702518534938,1.2106272027355802,0.16187001432330175,Yes,-1.086423118770499,-0.07395099728874494,-0.8814443255623073,-1.165029784017787,-0.933981047162376,-1.8455027616755382,-0.6227093047689402,0.007868529350550957,0.04365736134166231,non-USA,Nissan Sentra
